N			X			Y			Z
0     | 0.003689404990831576369   | 0.0027137599885598425418  | 0.0099911939603493041956  |
1     | 0.00022835367518605342993 | 0.0030073480377459660406  | 0.0099783593532903804707  |
2     | 0.0017352281869818632701  | 0.0044402203850526251322  | 0.0099825758807682105772  |
3     | 0.0011857909498150058774  | 0.0038939401558106428482  | 0.0099853095987076975065  |
4     | 0.0017424394905641517241  | 0.0036066093038474378654  | 0.0099875996402911549482  |
5     | 0.0046605682034642006983  | 0.0013970710811797492842  | 0.0099954309600861161039  |
6     | 0.0009826801085770983657  | 0.0017803428479314807511  | 0.0099989741198220054991  |
7     | 0.0027577455017321894637  | 0.0012854337286347344675  | 0.0099859326104221653869  |
8     | 0.0040754254676033385696  | 0.0043219231211004708812  | 0.0099854409936923401586  |
9     | 0.0012663154665204733561  | 0.0048370986295206358854  | 0.0099956674279046923287  |
