N			X			Y			Z
0     | 0.0036899832590603872697  | 0.0027178632596741546246  | 0.0099973977424200072966  |
1     | 0.00022752819243574684267 | 0.0030057054195276591488  | 0.0099936050098375830281  |
2     | 0.0017376531578319773328  | 0.004437694965227911327   | 0.0099948510285958070548  |
3     | 0.0011870310099361377001  | 0.0038920851475090063008  | 0.0099956588648663410174  |
4     | 0.0017401419515886938638  | 0.0036036742338491842275  | 0.0099963355911025873063  |
5     | 0.0046608017230765482961  | 0.0014012163788999663569  | 0.0099986498109001526596  |
6     | 0.00098354084423286892123 | 0.0017828781302980198798  | 0.0099996968439190325045  |
7     | 0.0027570467251724220872  | 0.0012898623508963064956  | 0.0099958429699829095399  |
8     | 0.0040786979362405642938  | 0.0043197080789494990763  | 0.0099956976931714954654  |
9     | 0.0012698572095252902339  | 0.0048357263449391434812  | 0.0099987196890971314495  |
